row_id,author,title
685,Seyid Əzim Şirvani,Loğmanın satılması
686,Seyid Əzim Şirvani,Loğmanın vəqəsi (Belə təqrir ediblər əhli-bəyan)
687,Seyid Əzim Şirvani,Loğmanın vəqəsi (Dörd min il ömr eylədi Loğman)
688,Seyid Əzim Şirvani,"Maşallah, bu gözəl kimdi ki, Şirvanə gəlib"
689,Seyid Əzim Şirvani,"Mir Cəfərə xitab (Cəfər, ey ahiyi-biyabanım)"
690,Seyid Əzim Şirvani,"Mir Cəfərə xitab (Cəfər, ey qönçeyi-gülüstanım)"
691,Seyid Əzim Şirvani,"Mir Cəfərə xitab (Ey oğul, bil ki, feyzi-rəbbani)"
692,Seyid Əzim Şirvani,Misal
693,Seyid Əzim Şirvani,Molla və çoban əhvalatı
694,Seyid Əzim Şirvani,Məktublardan sətirlər
695,Seyid Əzim Şirvani,Məktəbli ilə müəllimin əhvalatı
696,Seyid Əzim Şirvani,Müctəhidin təhsildən qayıtması
697,Seyid Əzim Şirvani,Məmun və kənizi
698,Seyid Əzim Şirvani,Nuşirəvanın ova getməsi
699,Seyid Əzim Şirvani,Nazimin ifadəsi
700,Seyid Əzim Şirvani,Olmasaydı qəmi-eşqin dili-viranımda
701,Seyid Əzim Şirvani,"Oğluma nəsihət (Bilmiş ol, ey nəcib fərzanə)(Seyid Əzim Şirvani)"
702,Seyid Əzim Şirvani,"Oğluma nəsihət (Cəfər, ey nuri-dideyi-Seyyid)(Seyid Əzim Şirvani)"
703,Seyid Əzim Şirvani,"Oğluma (Cəfər, ey qönçeyi-gülüstanım)(Seyid Əzim Şirvani)"
704,Seyid Əzim Şirvani,"Oğluma nəsihət (Ey oğul, bil ki, ol əta kani)(Seyid Əzim Şirvani)"
705,Seyid Əzim Şirvani,"Oğluma nəsihət (Cəfər, ey xəstə cismimin cani)(Seyid Əzim Şirvani)"
706,Seyid Əzim Şirvani,"Oğluma nəsihət (Ey oğul, olma çox da sadəzəmir)(Seyid Əzim Şirvani)"
707,Seyid Əzim Şirvani,"Oğluma nəsihət (Vaqif ol, ey nəcibü fərzanə)(Seyid Əzim Şirvani)"
708,Seyid Əzim Şirvani,"Oğluma xitab (Ey oğul, alim olsa rəbbani)(Seyid Əzim Şirvani)"
709,Seyid Əzim Şirvani,"Oğluma xitab (Ey oğul, olma talibi-badə)(Seyid Əzim Şirvani)"
710,Seyid Əzim Şirvani,Oğru və fəqir
711,Seyid Əzim Şirvani,Padşah və bağban
712,Seyid Əzim Şirvani,Padşah və ədib
713,Seyid Əzim Şirvani,Qafqaz müsəlmanlarına xitab
714,Seyid Əzim Şirvani,Qarınqulu abid
715,Seyid Əzim Şirvani,Qarı və oğru
716,Seyid Əzim Şirvani,Qaz və durna
717,Seyid Əzim Şirvani,"Qasımım, zülfi-xəmin üzdə hüveyda görünür"
718,Seyid Əzim Şirvani,"Qurban olum o gözlərə kim, gördü yarımı"
719,Seyid Əzim Şirvani,Qarının pişiyi
720,Seyid Əzim Şirvani,Riyakar abid
721,Seyid Əzim Şirvani,Rübailər (Seyid Əzim Şirvani)
722,Seyid Əzim Şirvani,Sadəlövh nökər
723,Seyid Əzim Şirvani,Rəhm etmədi əhvalıma yarım belə keçdi
724,Seyid Əzim Şirvani,Siçan və balası
725,Seyid Əzim Şirvani,Soltanla qul əhvalatı
726,Seyid Əzim Şirvani,Süleyman və qarğa
727,Seyid Əzim Şirvani,Səfeh qazı
728,Seyid Əzim Şirvani,Səncan şahının yuxusu
729,Seyid Əzim Şirvani,"Səni əhli-vəfa bilmişdim, ey gül, bivəfasənmiş"
730,Seyid Əzim Şirvani,Sənsiz ey ruhi-rəvan təndə təvanım yox idi
731,Seyid Əzim Şirvani,Vermənəm könlümü bir dilbərə bundan sonra
732,Seyid Əzim Şirvani,Xan və dehqan
733,Seyid Əzim Şirvani,Xoruz və çaqqal hekayəsi
734,Seyid Əzim Şirvani,"Xoş ol zaman kı, yar mənə həmzəban idi"
735,Seyid Əzim Şirvani,Xəlifə və Bəhlul
736,Seyid Əzim Şirvani,Yerdəkilərin göyə şikayəti
737,Seyid Əzim Şirvani,Yatması gözəldir
738,Seyid Əzim Şirvani,Çobanın hekayəsi
739,Seyid Əzim Şirvani,"Öyüd (Ey oğul, bil ki, adəmi-bikar)"
740,Seyid Əzim Şirvani,İsgəndər dövründə iki həkim
741,Seyid Əzim Şirvani,İsgəndərin vəqəsi (Seyrə çıxmışdı bir gün İsgəndər)
742,Seyid Əzim Şirvani,"İsgəndərin vəqəsi (Nəql edirlər ki, bir gün İsgəndər)"
743,Seyid Əzim Şirvani,İsgəndərin vəsiyyəti
744,Seyid Əzim Şirvani,"Şadəm ki, İlahi, tökülə qanı Hüseynin"
745,Seyid Əzim Şirvani,Şagirdlərin müəllimə kələk gəlmələri
746,Seyid Əzim Şirvani,İtlə pişiyin söhbəti
747,Seyid Əzim Şirvani,Şah və dehqan
748,Seyid Əzim Şirvani,Şahbaz bəyə
749,Seyid Əzim Şirvani,Şeyxül-islam Molla Əhmədə
750,Seyid Əzim Şirvani,Şamaxının təzə bəylərini həcv
751,Seyid Əzim Şirvani,Əmərəm ləblərini ta nəfəsim var mənim
752,Seyid Əzim Şirvani,Əzudüddövlənin oğlunun xəstələnməsi
753,Seyid Əzim Şirvani,Şirvanın təzə bəyləri haqqında
754,Xurşidbanu Natəvan,"Bahar əyyamıdır, acıldı güllər, ey cavan sənsiz"
755,Xurşidbanu Natəvan,"Dilbəra, dərdi-dilimdən belə ünvan etdim"
756,Xurşidbanu Natəvan,Gül dəftəri
757,Xurşidbanu Natəvan,"Könül, qanın gözümdən navəki-qəmzən rəvan eylər"
758,Xurşidbanu Natəvan,"Nə mən olaydım, ilahi, nə də bu aləm olaydı"
759,Xurşidbanu Natəvan,"Nə yaxşı munis idi, heyf, nagəhan getdi"
760,Xurşidbanu Natəvan,O müjgani-siyəh-novkin xədəiki-yarə bənzətdim
761,Xurşidbanu Natəvan,Oldum (Xurşidbanu Natəvan)
762,Xurşidbanu Natəvan,Olmuşam dəhri-bəla içrə bu gün divanə mən
763,Xurşidbanu Natəvan,"Qoyubdur intizarında, necin gəlməz, necin gəlməz"
764,Xurşidbanu Natəvan,Qərənfil (Xurşidbanu Natəvan)
765,Xurşidbanu Natəvan,"Rəqib töhməti etdi məni cüda, ey dust"
766,Xurşidbanu Natəvan,"Varımdı sinədə dərdü qəmi-nəhan, ölürəm"
767,Xurşidbanu Natəvan,"Söylə Hüseynə, ey səba, Kərbübəlaya gəlməsün"
768,Xurşidbanu Natəvan,"Xöcəstə bülbüli-xoşnitq, xoşzəban, getmə"
769,Xurşidbanu Natəvan,"Yanar canım, oğul, daim sənin nari-fəraqında"
770,Xurşidbanu Natəvan,"Yenə ya rəb, nə qəmgindir mənim bu şad olan könlüm"
771,Xurşidbanu Natəvan,"Yıxıb bu könlüm evin, eyləyib viran, getmə"
772,Xurşidbanu Natəvan,Zəmanə saldi əcəb mohnətu məlalə məni
773,Xurşidbanu Natəvan,Şuri-eşqin başıma axırı sövda gətirir
774,Xurşidbanu Natəvan,"Əgərçi xoşdu mənə ətri, həm səfası gülün"
775,Qətran Təbrizi,Eyləyir dünyaya fərvərdin yeli hər dəm səfər
776,Qətran Təbrizi,"Hardasan, ey könlümə dinclik verən can, hardasan"
777,Qətran Təbrizi,"Yox, ümidlər heç zaman doğrulmur"
778,Xaqani Şirvani,"""Həbsiyyə""dən"
779,Xaqani Şirvani,Anası haqqında
780,Xaqani Şirvani,Atasından şikayət
781,Xaqani Şirvani,"Ay nə lazım, sən kimi məhru kifayətdir mənə"
782,Xaqani Şirvani,Baklan səddini bağlatdırdığı üçün Şirvanşah Mənuçöhrün tərifi
783,Xaqani Şirvani,Baklan səddini bağlatdığı üçün xaqan Mənuçöhrə xitab
784,Xaqani Şirvani,"Bax, yenidən bu könül dərdin ilə yar olub"
785,Xaqani Şirvani,"Bayram yetişdi, sübh ikən mey müjdəsi aldı xumar"
786,Xaqani Şirvani,"Bildim ki, bu nazından bir ləhzə dayanmazsan"
787,Xaqani Şirvani,Bu göylər şahının lütfü mənə sayə salıb əlan
788,Xaqani Şirvani,Bu qəsidə quşların söhbəti adlanır
789,Xaqani Şirvani,"Böyük şair mənəm, məna süfrəsi də mənimkidir"
790,Xaqani Şirvani,Can bəxş edərəm cana gər ləblə şəkər versən
791,Xaqani Şirvani,"Canım nə qədər var, mənə canan, sən olarsan"
792,Xaqani Şirvani,"Dedilər ki, saqqalına əcəb yaxıbsan həna"
793,Xaqani Şirvani,"Dodağım saxsı, üzüm torpağa dönmüş, canım"
794,Xaqani Şirvani,"Dəvatımın üzü sadə, içi dərin dəryadır"
795,Xaqani Şirvani,"Ey Xaqani, könül vermə gücü artan dostuna"
796,Xaqani Şirvani,Eşqin əzablarından sənə şikayətim var
797,Xaqani Şirvani,"Ey aydan, pəridən gözəl nazənin"
798,Xaqani Şirvani,Getdikcə bu eşqin mərəzi pürxətər oldu
799,Xaqani Şirvani,Gənclərə nəsihət
800,Xaqani Şirvani,Hanı bir yel apara könlü gülüstanə tərəf
801,Xaqani Şirvani,Həbs edildiyi barədə vəzirə məktub
802,Xaqani Şirvani,Həbsdən şikayət
803,Xaqani Şirvani,"Hədisi-tövbəni at bir kənara, badə gətir!"
804,Xaqani Şirvani,Həbsdən şikayət və azad olması üçün Rum qeysərindən xahiş
805,Xaqani Şirvani,"Kinayə edib, söylədin, Xaqani"
806,Xaqani Şirvani,"Könlüm çıxıb gedibdir, bilməm nə cur bəla var"
807,Xaqani Şirvani,Müvəffəqəddin Əbdülqəffarın tərifi
808,Xaqani Şirvani,Mədain xərabələri
809,Xaqani Şirvani,"Məclisləri, məhzərləri döndərirəm gülşənə"
810,Xaqani Şirvani,"Məhəbbət bir bəladır ki, yoxdur onun dərmanı"
811,Xaqani Şirvani,"Mənim könlüm müəllimdir, dizim üstü dəbistanı"
812,Xaqani Şirvani,"Nə afət olmusan, ən xırda dərdin hicrandır"
813,Xaqani Şirvani,Paxılları məzəmmət
814,Xaqani Şirvani,Qazilər qazisi Sədrəddin Əhmşadı mədh
815,Xaqani Şirvani,Qiyasəddin Məhəmməd ibn Məlikşahın tərifi
816,Xaqani Şirvani,Qitələr/Xaqani Şirvani/Maarif Soltanın tərcüməsində
817,Xaqani Şirvani,Qucaqlayıb dizimi səbrlə səhərlərdə
818,Xaqani Şirvani,Qəlbim kimi odludur dəhanım
819,Xaqani Şirvani,"Qəlbə təsir etsə əgər qüssə, qəm"
820,Xaqani Şirvani,Ruhum bu can mülkünü tərk edib gedən kimi
821,Xaqani Şirvani,Rübailər/Xaqani Şirvani/Xəlil Yusiflinin tərcüməsində
822,Xaqani Şirvani,Rübailər/Xaqani Şirvani/Maarif Soltanın tərcüməsində
823,Xaqani Şirvani,Savalan dağının tərifi
824,Xaqani Şirvani,"Səndən, gözəlim, özgə kəsdə nəzərim yoxdur"
825,Xaqani Şirvani,"Ver daşını,şövq ilə cana dilə!"
826,Xaqani Şirvani,Xaqani qürbətə basalı ayaq
827,Xaqani Şirvani,Xaqani çəkildi üzlət evinə
828,Xaqani Şirvani,"Xaqaniyəm, yer üzünə yayılmışdır şöhrətim"
829,Xaqani Şirvani,"Xoy müftisi Rüknəddini, Rey alimi Rüknəddini və Tacəddin ibn Əminəddini mədh"
830,Xaqani Şirvani,"Xoş halına saqilərin, gördükdə xəndan sübhü, bax!"
831,Xaqani Şirvani,"Xəcil etmiş üzün, gözəl, qəməri"
832,Xaqani Şirvani,Ya vəslin üçün nişan gərəkdir
833,Xaqani Şirvani,Yüksəlişçün oldu mənə səma İraq torpağı
834,Xaqani Şirvani,"Yəməndə hər qıza baxdım, dedim ki, ceyrandır"
835,Xaqani Şirvani,Zaman başa vuranda Sənainin dövrünü
836,Xaqani Şirvani,"Zəmanə əhlindən göstər, o kimdir"
837,Xaqani Şirvani,Öz ustadı Bəhaəddin Səid ibn Əhmədi mədh
838,Xaqani Şirvani,Özünü tərif və paxılları məzəmmət
839,Xaqani Şirvani,İsminin zikrində dastan tapmışam
840,Xaqani Şirvani,"İyirmi yaşdan azsa da sinnim, mənimtək bir cavan"
841,Xaqani Şirvani,Şerin gözəl fikirləri qanadında uçuram
842,Xaqani Şirvani,Şeyxül-İslam Nəsirəddin İbrahimin mədhi
843,Xaqani Şirvani,Şirvanşah Mənuçöhr ibn Firidunun tərifi
844,Xaqani Şirvani,Əmisi Kafiyəddinin tərifi
845,Xaqani Şirvani,Şirvanşah Mənuçöhrün tərifi və onun oğlu Axsitandan şikayət
846,Xaqani Şirvani,"Əqlə ağır yük daşıdan mənim könlüm, bəyanımdı"
847,Aşıq Ələsgər,"""Bismillahir-rəhmanir-rəhim"" deyib"
848,Aşıq Ələsgər,"""Can"" desin"
849,Aşıq Ələsgər,A bivəfa
850,Aşıq Ələsgər,A yara məndən
851,Aşıq Ələsgər,Allahın adı ilə
852,Aşıq Ələsgər,A yağa məni
853,Aşıq Ələsgər,A yağa-yağa
854,Aşıq Ələsgər,A yüzə tək-tək
855,Aşıq Ələsgər,Aparır
856,Aşıq Ələsgər,Arasında (Aşıq Ələsgər)
857,Aşıq Ələsgər,"Ay ana, ana (Aşıq Ələsgər)"
858,Aşıq Ələsgər,Anaxanımın küsməyi
859,Aşıq Ələsgər,"Ay ağa, ağa"
860,Aşıq Ələsgər,Ay nədən oldu
861,Aşıq Ələsgər,Ay eylər qıj-qıj (Aşıq Ələsgər)
862,Aşıq Ələsgər,"Ay sinə, sinə"
863,Aşıq Ələsgər,Ayə məndədi (Aşıq Ələsgər)
864,Aşıq Ələsgər,Ayağa qarqar
865,Aşıq Ələsgər,Aşıq Ələsgər ilə deyişmə
866,Aşıq Ələsgər,Aşıq Ələsgər Qarabağlıların yaylağında
867,Aşıq Ələsgər,Aşıq Ələsgərin Gəncə səfəri
868,Aşıq Ələsgər,Aşıq Ələsgər Yanşaqda
869,Aşıq Ələsgər,Aşıq Ələsgərin Naxçıvan səfəri
870,Aşıq Ələsgər,Aşıq Ələsgərin Şınıq səfəri
871,Aşıq Ələsgər,Aşıq Ələsgərlə Həcər xanım
872,Aşıq Ələsgər,Aşıq Ələsgərlə Dəli Alı
873,Aşıq Ələsgər,Aşıq Ələsgərlə Şair Nağı
874,Aşıq Ələsgər,Bahalıq (Aşıq Ələsgər)
875,Aşıq Ələsgər,Aşıq Ələsgərlə Şəmkirli Aşıq Hüseynin görüşü
876,Aşıq Ələsgər,Baxın (Aşıq Ələsgər)
877,Aşıq Ələsgər,Baş endirir
878,Aşıq Ələsgər,Başa-baş (Aşıq Ələsgər)
879,Aşıq Ələsgər,"Bilin, bu dəhri-dünyada hərə bir növ cəlal istər"
880,Aşıq Ələsgər,Biləsən
881,Aşıq Ələsgər,Bir şair çıxıbdı Yekallardan
882,Aşıq Ələsgər,Bizdən salam olsun arif olana
883,Aşıq Ələsgər,"Biri ""sin"""
884,Aşıq Ələsgər,"Bu dala, bax"
885,Aşıq Ələsgər,Bu dünyada üç şey başa bəladı
886,Aşıq Ələsgər,Bu gün (Aşıq Ələsgər)
887,Aşıq Ələsgər,Bu gündə
888,Aşıq Ələsgər,Bəyistan
889,Aşıq Ələsgər,Bu günləri bir hikmətə tuş oldum
890,Aşıq Ələsgər,Bu yerdə tapılmaz
891,Aşıq Ələsgər,Bəylərin
892,Aşıq Ələsgər,Ceyran (Aşıq Ələsgər)
893,Aşıq Ələsgər,"Dal-dala (təcnis, Aşıq Ələsgər)"
894,Aşıq Ələsgər,Dal dala
895,Aşıq Ələsgər,Dalbadal
896,Aşıq Ələsgər,Bəşirin Molla Rəhimi vurması
897,Aşıq Ələsgər,Dağlar (Bir ay yarım nobahardan keçəndə)
898,Aşıq Ələsgər,Danışma (Aşıq Ələsgər)
899,Aşıq Ələsgər,Dağlar (Aşıq Ələsgər)
900,Aşıq Ələsgər,"Dağıt ""əmmə""ni"
901,Aşıq Ələsgər,Deyin
902,Aşıq Ələsgər,Dağıtsın
903,Aşıq Ələsgər,"De bir üz, bir üz"
904,Aşıq Ələsgər,"Döndü, nə döndü"
905,Aşıq Ələsgər,Dolansın
906,Aşıq Ələsgər,"Dolanır (müxəmməs, Aşıq Ələsgər)"
907,Aşıq Ələsgər,Dönübdü (Aşıq Ələsgər)
908,Aşıq Ələsgər,"Dönübdü (qoşma, Aşıq Ələsgər)"
909,Aşıq Ələsgər,Dünyada (Aşıq Ələsgər)
910,Aşıq Ələsgər,Dörd kitab hər yana yolu göstərir
911,Aşıq Ələsgər,"Dünyada (qoşma, Aşıq Ələsgər)"
912,Aşıq Ələsgər,Dürdanəni səngi-siyah içində
913,Aşıq Ələsgər,Düşmüşəm (Aşıq Ələsgər)
914,Aşıq Ələsgər,Dəli Alı
915,Aşıq Ələsgər,Dəyməmiş (Aşıq Ələsgər)
916,Aşıq Ələsgər,Eləyib
917,Aşıq Ələsgər,Eylə (Aşıq Ələsgər)
918,Aşıq Ələsgər,Dəyirmançı aşıq
919,Aşıq Ələsgər,Eylər (Aşıq Ələsgər)
920,Aşıq Ələsgər,Eyləməynən
921,Aşıq Ələsgər,Eyləmişəm
922,Aşıq Ələsgər,Gedibdi
923,Aşıq Ələsgər,"Getmə, amandı"
924,Aşıq Ələsgər,"Getmə göz önündən, ay Şəkər xanım"
925,Aşıq Ələsgər,Gördüm (Aşıq Ələsgər)
926,Aşıq Ələsgər,Giləyə
927,Aşıq Ələsgər,Görürsənmi oğrun baxan gözəli
928,Aşıq Ələsgər,Görmədim (Aşıq Ələsgər)
929,Aşıq Ələsgər,Gözəl (Aşıq Ələsgər)
930,Aşıq Ələsgər,"Gözlə, gözlə sən (Aşıq Ələsgər)"
931,Aşıq Ələsgər,Gözüm qaldı bir alagöz gəlində
932,Aşıq Ələsgər,"Gözəl (müxəmməs, Aşıq Ələsgər)"
933,Aşıq Ələsgər,Gözəllər (Aşıq Ələsgər)
934,Aşıq Ələsgər,Gözələ
935,Aşıq Ələsgər,Gözəldi (Aşıq Ələsgər)
936,Aşıq Ələsgər,Gəda
937,Aşıq Ələsgər,Gəlin (Aşıq Ələsgər)
938,Aşıq Ələsgər,Gəlsin (Aşıq Ələsgər)
939,Aşıq Ələsgər,Gərəkdi (Aşıq Ələsgər)
940,Aşıq Ələsgər,"Ha bular, bular (Aşıq Ələsgər)"
941,Aşıq Ələsgər,Ha lala çıxar
942,Aşıq Ələsgər,Həcər xanımla deyişmə
943,Aşıq Ələsgər,Həmayıl eylə
944,Aşıq Ələsgər,Kamil ovçu ölməyincə usanmaz
945,Aşıq Ələsgər,Keçdi (Aşıq Ələsgər)
946,Aşıq Ələsgər,Kimi (Aşıq Ələsgər)
947,Aşıq Ələsgər,Keçmişəm
948,Aşıq Ələsgər,Köpək oğlu
949,Aşıq Ələsgər,"Kimi (müxəmməs, Aşıq Ələsgər)"
950,Aşıq Ələsgər,Kəklik (Aşıq Ələsgər)
951,Aşıq Ələsgər,Köynəyinə
952,Aşıq Ələsgər,Kəsildi (Aşıq Ələsgər)
953,Aşıq Ələsgər,Malades
954,Aşıq Ələsgər,Maral (Aşıq Ələsgər)
955,Aşıq Ələsgər,Müşgünaz
956,Aşıq Ələsgər,Məhəmməd (Aşıq Ələsgər)
957,Aşıq Ələsgər,"Mən (gəraylı, Aşıq Ələsgər)"
958,Aşıq Ələsgər,Məni (Aşıq Ələsgər)
959,Aşıq Ələsgər,Mənim (Aşıq Ələsgər)
960,Aşıq Ələsgər,Mənəm (Aşıq Ələsgər)
961,Aşıq Ələsgər,"Mənim (qoşma, Aşıq Ələsgər)"
962,Aşıq Ələsgər,Məscidin
963,Aşıq Ələsgər,Mərd (Aşıq Ələsgər)
964,Aşıq Ələsgər,Narın üz (Aşıq Ələsgər)
965,Aşıq Ələsgər,Nə damağı var
966,Aşıq Ələsgər,Nə yaxşı-yaxşı
967,Aşıq Ələsgər,Nədi (Aşıq Ələsgər)
968,Aşıq Ələsgər,Nəs ağı belə
969,Aşıq Ələsgər,Nədi adı (dodaqdəyməz təcnis)
970,Aşıq Ələsgər,Nəqa nə mindi
971,Aşıq Ələsgər,Ola (Aşıq Ələsgər)
972,Aşıq Ələsgər,Ola bilməz (Aşıq Ələsgər)
973,Aşıq Ələsgər,Olacaqdı (Aşıq Ələsgər)
974,Aşıq Ələsgər,Olar (Aşıq Ələsgər)
975,Aşıq Ələsgər,Oldu (Aşıq Ələsgər)
976,Aşıq Ələsgər,"Olmaz, olmaz (Aşıq Ələsgər)"
977,Aşıq Ələsgər,Olmaz (Aşıq Ələsgər)
978,Aşıq Ələsgər,"Olmaz (Qabiliyyətdə, mərifətdə, kamalda — Aşıq Ələsgər)"
979,Aşıq Ələsgər,"Olmaz (qoşma, Aşıq Ələsgər)"
980,Aşıq Ələsgər,"Olmaz (Tanıram əslini, söyüddü zatın — Aşıq Ələsgər)"
981,Aşıq Ələsgər,Olmuşam (Aşıq Ələsgər)
982,Aşıq Ələsgər,Olur (Aşıq Ələsgər)
983,Aşıq Ələsgər,Olsun (Aşıq Ələsgər)
984,Aşıq Ələsgər,Peyğəmbərin meracı (Aşıq Ələsgər)
985,Aşıq Ələsgər,Qabaqda (Aşıq Ələsgər)
986,Aşıq Ələsgər,Pişik
987,Aşıq Ələsgər,Pənc Ali-Əba
988,Aşıq Ələsgər,Qalmadı (Aşıq Ələsgər)
989,Aşıq Ələsgər,Qaşların (Aşıq Ələsgər)
990,Aşıq Ələsgər,"Qalx, könül, pərvaz elə, eylə tələb bir səfəri"
991,Aşıq Ələsgər,Qanan ola
992,Aşıq Ələsgər,"Qohum bildik, qoyduq adam yerinə"
993,Aşıq Ələsgər,Qozqara kötüyü ilə deyişmə
994,Aşıq Ələsgər,Qıjhaqıj
995,Aşıq Ələsgər,"Qoca baxtım (dastan, Aşıq Ələsgər)"
996,Aşıq Ələsgər,Sana qurban
997,Aşıq Ələsgər,Qırmızı (Aşıq Ələsgər)
998,Aşıq Ələsgər,Salamatdı
999,Aşıq Ələsgər,"Sarı, görəndə"
1000,Aşıq Ələsgər,Sarı köynək (Aşıq Ələsgər)
1001,Aşıq Ələsgər,Sini-sin
1002,Aşıq Ələsgər,"Sayılam, məni"
1003,Aşıq Ələsgər,Seçilmiş
1004,Aşıq Ələsgər,Sübhün çağı bir hikmətə tuş oldum
1005,Aşıq Ələsgər,Sə qalı tez-tez
1006,Aşıq Ələsgər,Sığışmaz
1007,Aşıq Ələsgər,Sənsən (Aşıq Ələsgər)
1008,Aşıq Ələsgər,"Sənəm, gəl (Aşıq Ələsgər)"
1009,Aşıq Ələsgər,Tellərin (Aşıq Ələsgər)
1010,Aşıq Ələsgər,Telli
1011,Aşıq Ələsgər,Töküldü
1012,Aşıq Ələsgər,Uzaq vilayətdən qız sevən oğlan
1013,Aşıq Ələsgər,Varıymış
1014,Aşıq Ələsgər,"Xoş gəldin (Tərlan tamaşalı, maral baxışlı)"
1015,Aşıq Ələsgər,Verir (Aşıq Ələsgər)
1016,Aşıq Ələsgər,Xoş gəldin (Qədəm qoyub asta-asta)
1017,Aşıq Ələsgər,Xurşid
1018,Aşıq Ələsgər,Yalvarıram (Aşıq Ələsgər)
1019,Aşıq Ələsgər,Xəbərin varmı (Aşıq Ələsgər)
1020,Aşıq Ələsgər,Ya Əli (Aşıq Ələsgər)
1021,Aşıq Ələsgər,Yaradar məni
1022,Aşıq Ələsgər,Yavaş get (Aşıq Ələsgər)
1023,Aşıq Ələsgər,"Yaxşı hörmət ilə, təmiz ad ilə"
1024,Aşıq Ələsgər,Yaxşıdı (Aşıq Ələsgər)
1025,Aşıq Ələsgər,Yaylaq (Gözəllər seyrangahısan)
1026,Aşıq Ələsgər,"Yaxşıdı (qoşma, Aşıq Ələsgər)"
1027,Aşıq Ələsgər,Yaylaq (Könlüm qaranquş tək uçub qoynuna)
1028,Aşıq Ələsgər,"Yazıq ""əmmə""ni"
1029,Aşıq Ələsgər,Yeridi (Aşıq Ələsgər)
1030,Aşıq Ələsgər,Yetmədi (Aşıq Ələsgər)
1031,Aşıq Ələsgər,"Yaşıldı, yaşıl"
1032,Aşıq Ələsgər,Zöhrə ilə deyişmə
1033,Aşıq Ələsgər,Yetər (Aşıq Ələsgər)
1034,Aşıq Ələsgər,Yüküm (Aşıq Ələsgər)
1035,Aşıq Ələsgər,Çəkirsən
1036,Aşıq Ələsgər,Çıxıbdı
1037,Aşıq Ələsgər,Çəkmiyə
1038,Aşıq Ələsgər,"Çərşənbə günündə, çeşmə başında"
1039,Aşıq Ələsgər,Öldürür
1040,Aşıq Ələsgər,Öldürəcək bu qəm məni
1041,Aşıq Ələsgər,Ürəyimdə (Aşıq Ələsgər)
1042,Aşıq Ələsgər,Üzün bürümə
1043,Aşıq Ələsgər,Üzhaüz (Aşıq Ələsgər)
1044,Aşıq Ələsgər,İbtida ustaddan dərsin almışam
1045,Aşıq Ələsgər,İncimərəm (Aşıq Ələsgər)
1046,Aşıq Ələsgər,İmamlar
1047,Aşıq Ələsgər,İtibdi (Aşıq Ələsgər)
1048,Aşıq Ələsgər,İçində (Aşıq Ələsgər)
1049,Aşıq Ələsgər,Şah dağı
1050,Aşıq Ələsgər,Şair Nağı
1051,Aşıq Ələsgər,Şəvəkarda
1052,Aşıq Ələsgər,Şapəri
1053,Aşıq Ələsgər,Şirindi (Aşıq Ələsgər)
1054,Aşıq Ələsgər,Əssəlatü həşt ərkan
1055,Aşıq Ələsgər,Ələsgərlə Səhnəbanı
1056,Aşıq Ələsgər,Əvəzdi
1057,Aşıq Ələsgər,"“Bəli”, - deyib yol-ərkana gəlmişəm"
